video,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,distortion,distortionType,resolution,avg_score,MOS
baseball9_1080_30fps_p.yuv,-0.9010566990000001,1.3594304430000002,0.7071841520000001,0.406029254,0.704222795,0.627668754,0.44964334100000003,0.540561747,0.829934087,0.73588877,0.14886587,0.6950227929999999,0.713960189,0.104010193,0.6304925720000001,-0.35665012,0.891192709,1.0213265,-0.092802952,0.073424509,1.435521239,-0.12126038900000001,1.057774022,0.339012627,0.182127882,-0.116179096,0.901321273,-0.007535333000000001,0.473007374,0.467047779,0.49207219,0.5070469360000001,0.8427275129999999,0.443698166,0.387540623,0.953407372,0.529153477,0.27472604100000003,0.6518436989999999,p,APVclean,1080p,0.4867026231282052,58.11171038547008
Kickoffp2_1080_30fps_f.yuv,-0.993262615,-1.8284522669999999,-1.915993505,-1.6045695290000002,-0.6534803539999999,-1.711873108,-1.326084401,-0.7832629390000001,-1.513409217,-1.7525212330000002,-0.639247558,-1.307195186,-1.4730491419999998,-2.496244644,-1.487962469,-1.477550495,-2.534031937,-1.427245291,-1.514465201,-1.835612721,-1.564871504,-1.617960043,-1.386091279,-1.4907406840000001,-2.2239652430000003,-1.688527759,-1.231228554,-2.042075272,-1.138500399,-1.915061318,-1.84906422,-1.7339194340000001,-1.980439817,-1.103624798,-1.2595070259999999,-1.229091432,-1.717631295,-0.99053675,-0.747343799,f,flicker,1080p,-1.5175819086666662,24.706968188888897
Discus_1__2160_30fps_j.yuv,-1.54649811,-0.839109357,0.154936224,-0.6998000759999999,-0.6534803539999999,-0.83454491,-0.298031498,1.643748985,-1.279074887,-1.369688924,-1.190926958,-0.340607196,-1.2647625390000001,-0.15601529,0.832250195,1.0699503590000001,-0.593071304,0.237783527,-0.685162222,-0.220273527,-0.124682987,-1.2437851290000002,0.095039206,-0.301401032,0.883905044,-0.273413962,0.245152095,0.864410355,-1.138500399,0.169284142,-0.028180346000000002,1.933116445,0.516977436,-1.103624798,-1.065736714,-0.654749641,0.689638104,-0.041589657,-0.747343799,j,judder,4k,-0.23994521792307688,46.00091303461539
LongJump1__2160_30fps_c.yuv,0.758649785,1.3594304430000002,1.25943208,2.3160980980000003,2.061925944,0.8226305759999999,0.44964334100000003,1.4231115369999998,1.415769913,0.73588877,1.331036012,1.109274789,1.651249902,0.36403567700000006,1.538401875,-0.152850051,1.119541018,0.433669271,-1.040577785,0.66082058,1.675552659,0.003464583,1.057774022,0.613475624,0.182127882,0.041055771,1.2294058620000001,0.670644647,1.144468946,1.062575053,0.49207219,0.7107711520000001,1.05989423,1.27687207,1.065736714,1.068275731,0.60939579,1.118234569,0.451959771,c,compression,4k,0.9013061292564105,65.02176882094018
Football_2160_30fps_a.yuv,-0.163409373,1.3594304430000002,0.154936224,-1.0013898940000001,0.45736767700000003,0.530187843,0.63656205,-1.003900387,-0.107403235,1.023013001,0.936979298,0.9021487909999999,0.609816887,0.104010193,0.6304925720000001,0.152850051,0.20614778,0.433669271,0.025668902,0.220273527,-0.124682987,-0.24598536,0.613434876,1.8028152769999999,0.282381763,0.827230102,-0.41101708200000003,0.28311323,0.875884317,1.062575053,0.101882788,-0.002263602,1.05989423,-0.627525424,0.387540623,0.953407372,1.4118189230000002,-0.25246678899999997,1.8511472690000002,a,aliasing,4k,0.4091445179487179,56.819075299145304
JumpRope__2160_30fps_a.yuv,0.482032038,-1.058963337,0.43106018799999996,-0.800330015,0.8276503540000001,0.8226305759999999,0.916940115,0.981836642,0.9471012520000001,1.1187210779999999,0.7793566120000001,0.625980794,0.297386983,0.624061161,1.941917121,-0.050950017,0.662844399,1.0213265,-0.685162222,1.3950656680000002,0.9554584,1.250714294,0.761547925,-1.4907406840000001,1.084412805,0.827230102,0.40919439,0.961293209,0.070130431,1.062575053,1.142387859,-0.511574141,0.408394077,0.443698166,0.193770312,0.034460507,1.010607357,0.38016460700000004,0.751785664,a,aliasing,4k,0.5391286211025642,58.985477018376066
LongJump3p2__2160_30fps_a.yuv,-0.071203457,1.3594304430000002,-0.397311704,1.813448402,0.951077913,1.407516042,1.103858824,-1.2245378340000002,-0.45890473,1.1187210779999999,-0.245190844,0.211728798,-0.63990273,0.624061161,0.025219703,-0.764250256,0.548670244,1.119269372,-0.211274806,0.073424509,1.07547411,0.377639496,1.131830546,0.613475624,-0.319141519,0.35552550299999996,0.901321273,0.476878938,0.607299689,0.070029596,0.101882788,-0.307849926,0.516977436,0.205648479,0.6781960909999999,1.068275731,1.171091983,0.06384890900000001,-0.147692014,a,aliasing,4k,0.38421956053846157,56.4036593423077
crowdgreenp2_1080_25fps_i.yuv,1.7729148590000001,1.3594304430000002,0.9833081159999999,1.4113286459999999,0.8276503540000001,0.725149665,0.730021405,-0.23166932,-0.693239061,0.831596847,-0.875681587,0.211728798,1.442963299,0.104010193,0.9331290059999999,0.152850051,0.320321934,0.923383629,1.6842748580000002,-0.073424509,0.235364142,0.128189554,0.8356044490000001,0.247524962,-0.619903159,0.041055771,0.5732366839999999,0.28311323,0.204422745,0.566302325,0.231945922,-0.919022572,0.9513108720000001,-0.032401207,0.581310935,0.953407372,-0.513996596,0.907357437,0.751785664,i,interlacing,1080p,0.4601706706666667,57.669511177777785
ntbasketballp2_1080_25fps_a.yuv,-1.362086278,-1.168890327,-2.054055487,-1.0013898940000001,-1.0237630309999999,-0.83454491,-1.232625047,-1.11421911,-0.8104062259999999,-1.369688924,-1.3485496430000001,-1.169111188,-0.848189333,-1.9761936759999998,-1.387083658,-1.7832505980000002,-1.3922903880000002,-1.8190167769999999,-2.106824471,-1.835612721,-1.564871504,-0.495435302,-1.312034755,-1.4907406840000001,-2.023457483,-2.002997492,-1.723355437,0.476878938,0.070130431,-1.518043135,-0.938622283,-1.122746788,-1.328939664,-1.460699328,-1.356392181,-1.229091432,-1.6373889819999998,-2.255799542,-1.2470536190000001,a,aliasing,1080p,-1.3281654340769227,27.863909432051287
